district,hazard,rp,contributer,tot_k_recipient_BE,tot_k_recipient_PE,dk_public_recipient,int_cost_BE,ext_cost_BE,frac_k_BE,tot_k_contributer,prov_assets_PE,frac_k_PE,transfer_pub_BE,transfer_pub_PE,PE_to_BE,dw
Polonnaruwa,PF,500.0,Badulla,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.03397749561194686,0.0,0.0,,
Polonnaruwa,PF,500.0,Batticaloa,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019076786521967853,0.0,0.0,,
Polonnaruwa,PF,500.0,Colombo,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17049289323342284,0.0,0.0,,
Polonnaruwa,PF,500.0,Galle,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953576829022302,0.0,0.0,,
Polonnaruwa,PF,500.0,Gampaha,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.160203257013882,0.0,0.0,,
Polonnaruwa,PF,500.0,Hambantota,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030945852287684688,0.0,0.0,,
Polonnaruwa,PF,500.0,Kalutara,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783574347970156,0.0,0.0,,
Polonnaruwa,PF,500.0,Kandy,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06892305909560396,0.0,0.0,,
Polonnaruwa,PF,500.0,Kegalle,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.038843093189669414,0.0,0.0,,
Polonnaruwa,PF,500.0,Kurunegala,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08091171031858244,0.0,0.0,,
Polonnaruwa,PF,500.0,Mannar,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031231936363570684,0.0,0.0,,
Polonnaruwa,PF,500.0,Matale,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024558446835228207,0.0,0.0,,
Polonnaruwa,PF,500.0,Moneragala,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014972777457837955,0.0,0.0,,
Polonnaruwa,PF,500.0,Mullaitivu,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.002547771196777373,0.0,0.0,,
Polonnaruwa,PF,500.0,Nuwara Eliya,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027417871267437395,0.0,0.0,,
Polonnaruwa,PF,500.0,Polonnaruwa,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,175590164062.15424,0.02481866721922044,0.0,0.0,,
Polonnaruwa,PF,500.0,Puttalam,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135574956085796,0.0,0.0,,
Polonnaruwa,PF,500.0,Rathnapura,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.04427003532533876,0.0,0.0,,
Polonnaruwa,PF,500.0,Trincomalee,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015090567588608935,0.0,0.0,,
Polonnaruwa,PF,500.0,Vavuniya,177963198581.1635,175590164062.15424,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.00931063986097743,0.0,0.0,,
Polonnaruwa,PF,1000.0,Ampara,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.02572871812619896,0.0,0.0,,
Polonnaruwa,PF,1000.0,Anuradhapura,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03606178321493775,0.0,0.0,,
Polonnaruwa,PF,1000.0,Badulla,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.03397852960472676,0.0,0.0,,
Polonnaruwa,PF,1000.0,Batticaloa,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019077367060914948,0.0,0.0,,
Polonnaruwa,PF,1000.0,Colombo,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.1704980816211322,0.0,0.0,,
Polonnaruwa,PF,1000.0,Galle,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953727574761023,0.0,0.0,,
Polonnaruwa,PF,1000.0,Gampaha,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.1602081322705213,0.0,0.0,,
Polonnaruwa,PF,1000.0,Hambantota,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030946794022419906,0.0,0.0,,
Polonnaruwa,PF,1000.0,Kalutara,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783811215329939,0.0,0.0,,
Polonnaruwa,PF,1000.0,Kandy,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06892515654110988,0.0,0.0,,
Polonnaruwa,PF,1000.0,Kegalle,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03884427525083031,0.0,0.0,,
Polonnaruwa,PF,1000.0,Kurunegala,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08091417259906462,0.0,0.0,,
Polonnaruwa,PF,1000.0,Mannar,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031232886804329215,0.0,0.0,,
Polonnaruwa,PF,1000.0,Matale,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.0245591941903895,0.0,0.0,,
Polonnaruwa,PF,1000.0,Moneragala,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014973233104833346,0.0,0.0,,
Polonnaruwa,PF,1000.0,Mullaitivu,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025478487297731062,0.0,0.0,,
Polonnaruwa,PF,1000.0,Nuwara Eliya,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027418705639730593,0.0,0.0,,
Polonnaruwa,PF,1000.0,Polonnaruwa,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,175374868710.23843,0.024788990798429812,0.0,0.0,,
Polonnaruwa,PF,1000.0,Puttalam,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,292588751288.0115,0.04135700808641093,0.0,0.0,,
Polonnaruwa,PF,1000.0,Rathnapura,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.04427138253754696,0.0,0.0,,
Polonnaruwa,PF,1000.0,Trincomalee,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015091026820157649,0.0,0.0,,
Polonnaruwa,PF,1000.0,Vavuniya,177963198581.16348,175374868710.23843,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009310923199528998,0.0,0.0,,
Puttalam,PF,5.0,Ampara,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025724748025526697,0.0,0.0,,
Puttalam,PF,5.0,Anuradhapura,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03605621865827844,0.0,0.0,,
Puttalam,PF,5.0,Badulla,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033973286507011424,0.0,0.0,,
Puttalam,PF,5.0,Batticaloa,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019074423304936822,0.0,0.0,,
Puttalam,PF,5.0,Colombo,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17047177271039896,0.0,0.0,,
Puttalam,PF,5.0,Galle,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.049529631838932664,0.0,0.0,,
Puttalam,PF,5.0,Gampaha,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16018341116274948,0.0,0.0,,
Puttalam,PF,5.0,Hambantota,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.03094201874029547,0.0,0.0,,
Puttalam,PF,5.0,Kalutara,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07782610125015718,0.0,0.0,,
Puttalam,PF,5.0,Kandy,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06891452096226071,0.0,0.0,,
Puttalam,PF,5.0,Kegalle,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03883828133840411,0.0,0.0,,
Puttalam,PF,5.0,Kurunegala,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08090168704073035,0.0,0.0,,
Puttalam,PF,5.0,Mannar,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.003122806737631534,0.0,0.0,,
Puttalam,PF,5.0,Matale,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024555404554509188,0.0,0.0,,
Puttalam,PF,5.0,Moneragala,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014970922642161875,0.0,0.0,,
Puttalam,PF,5.0,Mullaitivu,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025474555809226556,0.0,0.0,,
Puttalam,PF,5.0,Nuwara Eliya,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027414474763510534,0.0,0.0,,
Puttalam,PF,5.0,Polonnaruwa,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025150966032928736,0.0,0.0,,
Puttalam,PF,5.0,Puttalam,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,291092261170.38605,0.04113913231226741,0.0,0.0,,
Puttalam,PF,5.0,Rathnapura,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.044264551188829465,0.0,0.0,,
Puttalam,PF,5.0,Trincomalee,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015088698181185823,0.0,0.0,,
Puttalam,PF,5.0,Vavuniya,292588751288.0117,291092261170.38605,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009309486466370646,0.0,0.0,,
Puttalam,PF,10.0,Ampara,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025726082702167734,0.0,0.0,,
Puttalam,PF,10.0,Anuradhapura,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.036058089362425265,0.0,0.0,,
Puttalam,PF,10.0,Badulla,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033975049142426744,0.0,0.0,,
Puttalam,PF,10.0,Batticaloa,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019075412942899498,0.0,0.0,,
Puttalam,PF,10.0,Colombo,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17048061729432906,0.0,0.0,,
Puttalam,PF,10.0,Galle,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.049532201583934204,0.0,0.0,,
Puttalam,PF,10.0,Gampaha,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.1601917219558017,0.0,0.0,,
Puttalam,PF,10.0,Hambantota,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.03094362410449955,0.0,0.0,,
Puttalam,PF,10.0,Kalutara,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783013910037434,0.0,0.0,,
Puttalam,PF,10.0,Kandy,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06891809645311742,0.0,0.0,,
Puttalam,PF,10.0,Kegalle,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.038840296384259135,0.0,0.0,,
Puttalam,PF,10.0,Kurunegala,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08090588446151,0.0,0.0,,
Puttalam,PF,10.0,Mannar,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.003122968758157568,0.0,0.0,,
Puttalam,PF,10.0,Matale,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024556678562123863,0.0,0.0,,
Puttalam,PF,10.0,Moneragala,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014971699378273164,0.0,0.0,,
Puttalam,PF,10.0,Mullaitivu,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025475877505149315,0.0,0.0,,
Puttalam,PF,10.0,Nuwara Eliya,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027415897108213648,0.0,0.0,,
Puttalam,PF,10.0,Polonnaruwa,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.02515227094004893,0.0,0.0,,
Puttalam,PF,10.0,Puttalam,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,290725166625.8664,0.04108938375104394,0.0,0.0,,
Puttalam,PF,10.0,Rathnapura,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.044266847765745944,0.0,0.0,,
Puttalam,PF,10.0,Trincomalee,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015089481027843294,0.0,0.0,,
Puttalam,PF,10.0,Vavuniya,292588751288.0115,290725166625.8664,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009309969470290232,0.0,0.0,,
Puttalam,PF,25.0,Ampara,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.02572748342036106,0.0,0.0,,
Puttalam,PF,25.0,Anuradhapura,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03606005263146903,0.0,0.0,,
Puttalam,PF,25.0,Badulla,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.03397689899535632,0.0,0.0,,
Puttalam,PF,25.0,Batticaloa,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.01907645154944771,0.0,0.0,,
Puttalam,PF,25.0,Colombo,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17048989951988272,0.0,0.0,,
Puttalam,PF,25.0,Galle,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.049534898483291845,0.0,0.0,,
Puttalam,PF,25.0,Gampaha,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16020044397780409,0.0,0.0,,
Puttalam,PF,25.0,Hambantota,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030945308904231885,0.0,0.0,,
Puttalam,PF,25.0,Kalutara,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783437674872093,0.0,0.0,,
Puttalam,PF,25.0,Kandy,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06892184886395543,0.0,0.0,,
Puttalam,PF,25.0,Kegalle,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.038842411137228305,0.0,0.0,,
Puttalam,PF,25.0,Kurunegala,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08091028957617998,0.0,0.0,,
Puttalam,PF,25.0,Mannar,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.0031231387956719217,0.0,0.0,,
Puttalam,PF,25.0,Matale,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.02455801560930776,0.0,0.0,,
Puttalam,PF,25.0,Moneragala,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014972514548306897,0.0,0.0,,
Puttalam,PF,25.0,Mullaitivu,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025477264600321384,0.0,0.0,,
Puttalam,PF,25.0,Nuwara Eliya,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027417389832399854,0.0,0.0,,
Puttalam,PF,25.0,Polonnaruwa,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025153640415686438,0.0,0.0,,
Puttalam,PF,25.0,Puttalam,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,290339948722.83453,0.04103717356570383,0.0,0.0,,
Puttalam,PF,25.0,Rathnapura,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.044269257980303074,0.0,0.0,,
Puttalam,PF,25.0,Trincomalee,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015090302610781054,0.0,0.0,,
Puttalam,PF,25.0,Vavuniya,292588751288.01184,290339948722.83453,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009310476373877821,0.0,0.0,,
Puttalam,PF,50.0,Ampara,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.025727843961863818,0.0,0.0,,
Puttalam,PF,50.0,Anuradhapura,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03606055797221118,0.0,0.0,,
Puttalam,PF,50.0,Badulla,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033977375143062746,0.0,0.0,,
Puttalam,PF,50.0,Batticaloa,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.01907671888428169,0.0,0.0,,
Puttalam,PF,50.0,Colombo,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17049228874247296,0.0,0.0,,
Puttalam,PF,50.0,Galle,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953559265871687,0.0,0.0,,
Puttalam,PF,50.0,Gampaha,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.1602026890053441,0.0,0.0,,
Puttalam,PF,50.0,Hambantota,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030945742567641293,0.0,0.0,,
Puttalam,PF,50.0,Kalutara,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783546750923957,0.0,0.0,,
Puttalam,PF,50.0,Kandy,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.06892281472550342,0.0,0.0,,
Puttalam,PF,50.0,Kegalle,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03884295546956946,0.0,0.0,,
Puttalam,PF,50.0,Kurunegala,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08091142344212852,0.0,0.0,,
Puttalam,PF,50.0,Mannar,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.003123182562920211,0.0,0.0,,
Puttalam,PF,50.0,Matale,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.02455835976204543,0.0,0.0,,
Puttalam,PF,50.0,Moneragala,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.014972724371118056,0.0,0.0,,
Puttalam,PF,50.0,Mullaitivu,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.0025477621635291146,0.0,0.0,,
Puttalam,PF,50.0,Nuwara Eliya,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.027417774056024462,0.0,0.0,,
Puttalam,PF,50.0,Polonnaruwa,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025153992915430277,0.0,0.0,,
Puttalam,PF,50.0,Puttalam,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,290240801346.53046,0.04102373478924525,0.0,0.0,,
Puttalam,PF,50.0,Rathnapura,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.044269878363748176,0.0,0.0,,
Puttalam,PF,50.0,Trincomalee,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.015085507684840275,106764606466.16864,106764606466.16864,0.015090514084258325,0.0,0.0,,
Puttalam,PF,50.0,Vavuniya,292588751288.01135,290240801346.53046,0.0,0.0,0.0,0.00930751798093915,65872061794.13898,65872061794.13898,0.009310606849645247,0.0,0.0,,
Puttalam,PF,100.0,Ampara,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.02571930854270453,182023165047.55347,182023165047.55347,0.02572832087037678,0.0,0.0,,
Puttalam,PF,100.0,Anuradhapura,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.03604859459207457,255126582126.828,255126582126.828,0.03606122641481774,0.0,0.0,,
Puttalam,PF,100.0,Badulla,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.033966102875584415,240388171380.23062,240388171380.23062,0.033978004970399926,0.0,0.0,,
Puttalam,PF,100.0,Batticaloa,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.019070390029360812,134966799207.36867,134966799207.36867,0.019077072503094396,0.0,0.0,,
Puttalam,PF,100.0,Colombo,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.1704357265544405,1206224122748.3765,1206224122748.3765,0.17049544910149939,0.0,0.0,,
Puttalam,PF,100.0,Galle,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.04951915882744547,350461755427.7487,350461755427.7487,0.04953651088357351,0.0,0.0,,
Puttalam,PF,100.0,Gampaha,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.16014954047478178,1133425736921.6853,1133425736921.6853,0.16020565862947192,0.0,0.0,,
Puttalam,PF,100.0,Hambantota,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.030935476068652806,218939527745.0528,218939527745.0528,0.030946316198610616,0.0,0.0,,
Puttalam,PF,100.0,Kalutara,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.0778096449668751,550681905953.2819,550681905953.2819,0.07783691031949296,0.0,0.0,,
Puttalam,PF,100.0,Kandy,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.06889994902738304,487625348588.0289,487625348588.0289,0.0689240923248673,0.0,0.0,,
Puttalam,PF,100.0,Kegalle,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.038830069006684745,274811900478.42673,274811900478.42673,0.03884367548855587,0.0,0.0,,
Puttalam,PF,100.0,Kurunegala,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.08088458042664395,572444135049.5549,572444135049.5549,0.08091292327035714,0.0,0.0,,
Puttalam,PF,100.0,Mannar,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.0031221464219857026,22096355060.561516,22096355060.561516,0.003123240456319829,0.0,0.0,,
Puttalam,PF,100.0,Matale,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.024550212328675398,173749124834.95,173749124834.95,0.024558814992217546,0.0,0.0,,
Puttalam,PF,100.0,Moneragala,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.014967757049384706,105931250339.33514,105931250339.33514,0.01497300191554523,0.0,0.0,,
Puttalam,PF,100.0,Mullaitivu,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.0025469169229401178,18025285503.184315,18025285503.184315,0.002547809390551581,0.0,0.0,,
Puttalam,PF,100.0,Nuwara Eliya,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.02740867798896452,193979333038.3184,193979333038.3184,0.02741828229021125,0.0,0.0,,
Puttalam,PF,100.0,Polonnaruwa,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.02514564787597101,177963198581.1634,177963198581.1634,0.025154459186656663,0.0,0.0,,
Puttalam,PF,100.0,Puttalam,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.041341882878121836,292588751288.0115,290109657807.3062,0.04100595856418388,0.0,0.0,,
Puttalam,PF,100.0,Rathnapura,292588751288.01154,290109657807.3062,0.0,0.0,0.0,0.04425519147554543,313207099202.8782,313207099202.8782,0.04427069897980488,0.0,0.0,,
