,district,hazard,rp,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
135237,Mullaitivu,PF,10.0,44202023071,helped,a,43493.30859375,1.0,1,2.1353657477130783,2.1353657477130783,0.0,28339.62954750679,45198.80396464116,0.0,45198.80396464116,0.0,0.0,2.6481938254752006e-06,14849.944573595876,0.0,14849.944573595876,14849.944573595876,0.0,14849.944573595876,0.0,3,36346.798828125,5.632680043150034,83644.98644157764,0.0,0,0.0,0.011880450556201811,-0.001231909467581517,-1.0,0.019267822736030827,0.019267822736030827,False,45198.80396464116,20341.29142543636,2361.6357956255656,-4003.5846403091055,14849.944573595876,0.0,14849.944573595876,14849.944573595876,-4003.5846403091055,363.26645884209984
135238,Mullaitivu,PF,10.0,44202023091,helped,a,43493.30859375,1.0,1,4.270731495426157,4.270731495426157,0.0,25330.49712351555,9727.299804208616,0.0,9727.299804208616,0.0,0.0,2.6481938254752006e-06,3195.8779939453816,0.0,3195.8779939453816,3195.8779939453816,0.0,3195.8779939453816,0.0,3,36346.798828125,5.632680043150034,18001.35819683852,0.0,0,0.0,0.012566320703746015,-0.0018053060560675824,-1.0,0.019267822736030827,0.019267822736030827,False,9727.299804208616,20286.089164047007,2110.8747602929625,-5508.150852304725,3195.8779939453816,0.0,3195.8779939453816,3195.8779939453816,-5508.150852304725,167.70768489884597
135239,Mullaitivu,PF,10.0,44202023101,helped,a,43493.30859375,1.0,1,2.8471543302841047,2.8471543302841047,0.0,28041.45877543209,11299.632128696334,0.0,11299.632128696334,0.0,0.0,2.6481938254752006e-06,3712.463518823023,0.0,3712.463518823023,3712.463518823023,0.0,3712.463518823023,0.0,3,36346.798828125,5.632680043150034,20911.119173396994,0.0,0,0.0,0.011943447208722173,-0.0012855489801756562,-1.0,0.019267822736030827,0.019267822736030827,False,11299.632128696334,20528.166320995366,2336.7882312860074,-4152.670026346455,3712.463518823023,0.0,3712.463518823023,3712.463518823023,-4152.670026346455,151.54399894353523
135254,Mullaitivu,PF,10.0,44203026031,helped,a,43493.30859375,1.0,1,1.868454968014009,1.868454968014009,0.0,23128.752826299577,6453.712153266542,0.0,6453.712153266542,0.0,0.0,2.6481938254752006e-06,2120.3496412188993,0.0,2120.3496412188993,2120.3496412188993,0.0,2120.3496412188993,0.0,3,36346.798828125,5.632680043150034,11943.25110859403,0.0,0,0.0,0.013150851938787924,-0.0022754311412981863,-1.0,0.019267822736030827,0.019267822736030827,False,6453.712153266542,20102.122152845845,1927.3960688582981,-6609.023000912712,2120.3496412188993,0.0,2120.3496412188993,2120.3496412188993,-6609.023000912712,168.19600466534897
135266,Mullaitivu,PF,10.0,44203027081,helped,a,43493.30859375,1.0,0,4.359728258699354,4.359728258699354,0.0,26114.431723763497,14274.574447507872,0.0,14274.574447507872,0.0,0.0,2.6481938254752006e-06,4689.872756876229,0.0,4689.872756876229,4689.872756876229,0.0,4689.872756876229,0.0,3,36346.798828125,5.632680043150034,26416.552682569767,0.0,0,0.0,0.012376268020273617,-0.0016487656875085828,-1.0,0.019267822736030827,0.019267822736030827,False,14274.574447507872,20330.183377597405,2176.202643646958,-5116.183552180752,4689.872756876229,0.0,4689.872756876229,4689.872756876229,-5116.183552180752,188.94135470244663
135279,Mullaitivu,PF,10.0,44205029021,helped,a,43493.30859375,1.0,1,3.736909936028018,3.736909936028018,0.0,36009.57285628955,14526.475211634768,0.0,14526.475211634768,0.0,0.0,2.6481938254752006e-06,4772.634070389242,0.0,4772.634070389242,4772.634070389242,0.0,4772.634070389242,0.0,3,36346.798828125,5.632680043150034,26882.7206815394,0.0,0,0.0,0.0105395243304854,-4.49524936234205e-05,-1.0,0.019267822736030827,0.019267822736030827,False,14526.475211634768,21248.512754301166,3000.7977380241296,-168.61298591772356,4772.634070389242,0.0,4772.634070389242,4772.634070389242,-168.61298591772356,95.20707237585674
135281,Mullaitivu,PF,10.0,44205029051,helped,a,43493.30859375,1.0,1,4.359728258699354,4.359728258699354,0.0,24286.571297467846,17114.722089593783,0.0,17114.722089593783,0.0,0.0,2.6481938254752006e-06,5622.995569125839,0.0,5622.995569125839,5622.995569125839,0.0,5622.995569125839,0.0,3,36346.798828125,5.632680043150034,31672.534924936183,0.0,0,0.0,0.012833552520576585,-0.002022358513011572,-1.0,0.019267822736030827,0.019267822736030827,False,17114.722089593783,20142.272985128693,2023.8809414556538,-6030.113765328577,5622.995569125839,0.0,5622.995569125839,5622.995569125839,-6030.113765328577,224.53004497985387
135298,Mullaitivu,PF,10.0,44205032041,helped,a,43493.30859375,1.0,1,5.694308660568209,5.694308660568209,0.0,34096.177590134874,28306.06827140314,0.0,28306.06827140314,0.0,0.0,2.6481938254752006e-06,9299.882033506694,0.0,9299.882033506694,9299.882033506694,0.0,9299.882033506694,0.0,3,36346.798828125,5.632680043150034,52383.25993378271,0.0,0,0.0,0.010831214296267298,-0.0003102976981359631,-1.0,0.019267822736030827,0.019267822736030827,False,28306.06827140314,20983.39945714676,2841.3481325112393,-1125.3106189950631,9299.882033506694,0.0,9299.882033506694,9299.882033506694,-1125.3106189950631,200.87076401737488
135304,Mullaitivu,PF,10.0,44206033031,helped,a,43493.30859375,1.0,1,2.2144504512253675,2.2144504512253675,0.0,31930.475640068013,42935.68981845636,0.0,42935.68981845636,0.0,0.0,2.6481938254752006e-06,14106.40455291622,0.0,14106.40455291622,14106.40455291622,0.0,14106.40455291622,0.0,3,36346.798828125,5.632680043150034,79456.86340581198,0.0,0,0.0,0.011192505119912108,-0.0006335586630419302,-1.0,0.019267822736030827,0.019267822736030827,False,42935.68981845636,20689.448890123982,2660.872970005668,-2208.1615940284937,14106.40455291622,0.0,14106.40455291622,14106.40455291622,-2208.1615940284937,314.3461685345802
135305,Mullaitivu,PF,10.0,44206033041,helped,a,43493.30859375,1.0,1,2.76806306403171,2.76806306403171,3600.0,33503.13193223158,13285.043453472772,0.0,13285.043453472772,0.0,0.0,2.6481938254752006e-06,4364.774563479901,0.0,4364.774563479901,4364.774563479901,0.0,4364.774563479901,0.0,3,36346.798828125,5.632680043150034,24585.378576562143,0.0,0,0.0,0.010926656536730512,-0.0003962822211313784,-1.0,0.019267822736030827,0.019267822736030827,False,13285.043453472772,21023.354412265126,2791.9276610192987,-1421.8334479467085,4364.774563479901,0.0,4364.774563479901,4364.774563479901,-1421.8334479467085,111.49533740706376
135315,Mullaitivu,PF,10.0,44206034051,helped,a,43493.30859375,1.0,0,3.875288289644393,3.875288289644393,0.0,30971.000673513947,15518.891644136565,0.0,15518.891644136565,0.0,0.0,2.6481938254752006e-06,5098.689800273298,0.0,5098.689800273298,5098.689800273298,0.0,5098.689800273298,0.0,3,36346.798828125,5.632680043150034,28719.288284212038,0.0,0,0.0,0.011364553483435806,-0.0007853402559722391,-1.0,0.019267822736030827,0.019267822736030827,False,15518.891644136565,20773.808197234186,2580.9167227928288,-2687.8990773055266,5098.689800273298,0.0,5098.689800273298,5098.689800273298,-2687.8990773055266,150.03061421153802
135316,Mullaitivu,PF,10.0,44206034071,helped,a,43493.30859375,1.0,1,2.76806306403171,2.76806306403171,0.0,30908.18840585476,7018.50577623954,0.0,7018.50577623954,0.0,0.0,2.6481938254752006e-06,2305.9110557030226,0.0,2305.9110557030226,2305.9110557030226,0.0,2305.9110557030226,0.0,3,36346.798828125,5.632680043150034,12988.459184737443,0.0,0,0.0,0.011376095264324405,-0.0007954719080213632,-1.0,0.019267822736030827,0.019267822736030827,False,7018.50577623954,20821.779479567802,2575.682367154563,-2719.3052111351208,2305.9110557030226,0.0,2305.9110557030226,2305.9110557030226,-2719.3052111351208,96.82497623965594
135323,Mullaitivu,PF,10.0,44207001041,helped,a,43493.30859375,1.0,0,3.4877920068226196,3.4877920068226196,0.0,35163.83672683123,34562.29349179543,0.0,34562.29349179543,0.0,0.0,2.6481938254752006e-06,11355.347878032957,0.0,11355.347878032957,11355.347878032957,0.0,11355.347878032957,0.0,3,36346.798828125,5.632680043150034,63961.04137562233,0.0,0,0.0,0.010665515918352846,-0.00016003322617319963,-1.0,0.019267822736030827,0.019267822736030827,False,34562.29349179543,21043.05243383334,2930.3197272359357,-591.4810506468857,11355.347878032957,0.0,11355.347878032957,11355.347878032957,-591.4810506468857,230.18938205548827
135360,Mullaitivu,PF,10.0,44208005041,helped,a,43493.30859375,1.0,1,2.4912732906853448,2.4912732906853448,17500.00048828125,29130.98794841917,3417.2321183459344,0.0,3417.2321183459344,0.0,0.0,2.6481938254752006e-06,1122.768696671589,0.0,1122.768696671589,1122.768696671589,0.0,1122.768696671589,0.0,3,36346.798828125,5.632680043150034,6324.196830815634,0.0,0,0.0,0.011717970191245652,-0.0010926623868311486,-1.0,0.019267822736030827,0.019267822736030827,False,3417.2321183459344,20679.35462700334,2427.582329034931,-3607.905439852915,1122.768696671589,0.0,1122.768696671589,1122.768696671589,-3607.905439852915,91.14979068447984
135363,Mullaitivu,PF,10.0,44208005091,helped,a,43493.30859375,1.0,0,3.736909936028018,3.736909936028018,0.0,24438.261166058783,39405.96201955006,0.0,39405.96201955006,0.0,0.0,2.6481938254752006e-06,12946.722048603846,0.0,12946.722048603846,12946.722048603846,0.0,12946.722048603846,0.0,3,36346.798828125,5.632680043150034,72924.74290738141,0.0,0,0.0,0.012793661176669302,-0.0019901849134060312,-1.0,0.019267822736030827,0.019267822736030827,False,39405.96201955006,20015.262910686943,2036.521763838232,-5954.268831033109,12946.722048603846,0.0,12946.722048603846,12946.722048603846,-5954.268831033109,364.18094180418024
135365,Mullaitivu,PF,10.0,44208006011,helped,a,43493.30859375,1.0,0,2.1353657477130783,2.1353657477130783,0.0,36212.47640263003,15466.24778338376,0.0,15466.24778338376,0.0,0.0,2.6481938254752006e-06,5081.393802464797,0.0,5081.393802464797,5081.393802464797,0.0,5081.393802464797,0.0,3,36346.798828125,5.632680043150034,28621.865462529728,0.0,0,0.0,0.010509955641929646,-1.7842650473192097e-05,-1.0,0.019267822736030827,0.019267822736030827,False,15466.24778338376,21261.427010158917,3017.706366885836,-67.16121274748366,5081.393802464797,0.0,5081.393802464797,5081.393802464797,-67.16121274748366,99.20144537981272
135369,Mullaitivu,PF,10.0,44208006081,helped,a,43493.30859375,1.0,0,4.270731495426157,4.270731495426157,0.0,30497.269027396494,15125.258518163,0.0,15125.258518163,0.0,0.0,2.6481938254752006e-06,4969.362703308263,0.0,4969.362703308263,4969.362703308263,0.0,4969.362703308263,0.0,3,36346.798828125,5.632680043150034,27990.830126098557,0.0,0,0.0,0.011452479425747992,-0.0008623625816794942,-1.0,0.019267822736030827,0.019267822736030827,False,15125.258518163,20732.258522946096,2541.4390856163745,-2924.7649003642528,4969.362703308263,0.0,4969.362703308263,4969.362703308263,-2924.7649003642528,152.10265132316985
135392,Mullaitivu,PF,10.0,44210010031,helped,a,43493.30859375,1.0,1,2.2144504512253675,2.2144504512253675,0.0,28761.33599543899,27950.70405786162,0.0,27950.70405786162,0.0,0.0,2.6481938254752006e-06,9183.128084029197,0.0,9183.128084029197,9183.128084029197,0.0,9183.128084029197,0.0,3,36346.798828125,5.632680043150034,51725.62229260187,0.0,0,0.0,0.011793031751890448,-0.00115715175609115,-1.0,0.019267822736030827,0.019267822736030827,False,27950.70405786162,20489.683527571997,2396.7779996199156,-3792.7314163430055,9183.128084029197,0.0,9183.128084029197,9183.128084029197,-3792.7314163430055,250.01656070081313
135396,Mullaitivu,PF,10.0,44210010071,helped,a,43493.30859375,1.0,1,1.6608378384190257,1.6608378384190257,0.0,23302.67308141094,19623.538002521804,0.0,19623.538002521804,0.0,0.0,2.6481938254752006e-06,6447.260239524672,0.0,6447.260239524672,6447.260239524672,0.0,6447.260239524672,0.0,3,36346.798828125,5.632680043150034,36315.35408416533,0.0,0,0.0,0.013101684120924538,-0.002236545846942211,-1.0,0.019267822736030827,0.019267822736030827,False,19623.538002521804,20034.920893358496,1941.8894234509116,-6522.06287335703,6447.260239524672,0.0,6447.260239524672,6447.260239524672,-6522.06287335703,249.89061874531217
135402,Mullaitivu,PF,10.0,44210011051,helped,a,43493.30859375,1.0,0,2.2144504512253675,2.2144504512253675,0.0,32932.975838097955,9835.067912034952,0.0,9835.067912034952,0.0,0.0,2.6481938254752006e-06,3231.2849137672943,0.0,3231.2849137672943,3231.2849137672943,0.0,3231.2849137672943,0.0,3,36346.798828125,5.632680043150034,18200.794047508818,0.0,0,0.0,0.0110208351919579,-0.0004807163564278727,-1.0,0.019267822736030827,0.019267822736030827,False,9835.067912034952,20992.18844878763,2744.4146531748297,-1706.9114950135227,3231.2849137672943,0.0,3231.2849137672943,3231.2849137672943,-1706.9114950135227,95.14829304009281
135403,Mullaitivu,PF,10.0,44210011061,helped,a,43493.30859375,1.0,1,1.6608378384190257,1.6608378384190257,0.0,33334.79564084029,10048.664720114679,0.0,10048.664720114679,0.0,0.0,2.6481938254752006e-06,3301.4615663079744,0.0,3301.4615663079744,3301.4615663079744,0.0,3301.4615663079744,0.0,3,36346.798828125,5.632680043150034,18596.076677769783,0.0,0,0.0,0.01095421087636649,-0.00042102808544242125,-1.0,0.019267822736030827,0.019267822736030827,False,10048.664720114679,21028.192377413663,2777.899636736691,-1506.0015936423551,3301.4615663079744,0.0,3301.4615663079744,3301.4615663079744,-1506.0015936423551,92.62934797592158
135404,Mullaitivu,PF,10.0,44210011071,helped,a,43493.30859375,1.0,0,1.6608378384190257,1.6608378384190257,0.0,32850.397041992095,9433.803488500604,0.0,9433.803488500604,0.0,0.0,2.6481938254752006e-06,3099.4505746661425,0.0,3099.4505746661425,3099.4505746661425,0.0,3099.4505746661425,0.0,3,36346.798828125,5.632680043150034,17458.213396651885,0.0,0,0.0,0.01103467849616713,-0.0004930925819332024,-1.0,0.019267822736030827,0.019267822736030827,False,9433.803488500604,20987.051486319237,2737.5330868326746,-1748.2008930664524,3099.4505746661425,0.0,3099.4505746661425,3099.4505746661425,-1748.2008930664524,93.4036891663313
135414,Mullaitivu,PF,10.0,44210012081,helped,a,43493.30859375,1.0,1,6.228183226713362,6.228183226713362,0.0,35144.68543048383,27497.8223170902,0.0,27497.8223170902,0.0,0.0,2.6481938254752006e-06,9034.335015210154,0.0,9034.335015210154,9034.335015210154,0.0,9034.335015210154,0.0,3,36346.798828125,5.632680043150034,50887.51854330579,0.0,0,0.0,0.010668421487639194,-0.00016267882685996136,-1.0,0.019267822736030827,0.019267822736030827,False,27497.8223170902,21085.99285498838,2928.723785873652,-601.0566988205865,9034.335015210154,0.0,9034.335015210154,9034.335015210154,-601.0566988205865,185.65301953816453
135444,Mullaitivu,PF,10.0,44212016041,helped,a,43493.30859375,1.0,1,2.8471543302841047,2.8471543302841047,0.0,35399.49991761971,24150.273160963956,0.0,24150.273160963956,0.0,0.0,2.6481938254752006e-06,7934.506810358738,0.0,7934.506810358738,7934.506810358738,0.0,7934.506810358738,0.0,3,36346.798828125,5.632680043150034,44692.5381629457,0.0,0,0.0,0.010629955151993218,-0.0001276235673513718,-1.0,0.019267822736030827,0.019267822736030827,False,24150.273160963956,21130.873550658554,2949.958326468309,-473.64945525264557,7934.506810358738,0.0,7934.506810358738,7934.506810358738,-473.64945525264557,162.0068644626471
135445,Mullaitivu,PF,10.0,44212016061,helped,a,43493.30859375,1.0,1,2.8471543302841047,2.8471543302841047,0.0,30675.61895362263,44932.865382424134,0.0,44932.865382424134,0.0,0.0,2.6481938254752006e-06,14762.571172985696,0.0,14762.571172985696,14762.571172985696,0.0,14762.571172985696,0.0,3,36346.798828125,5.632680043150034,83152.84003165852,0.0,0,0.0,0.011419138184909312,-0.0008331996744237478,-1.0,0.019267822736030827,0.019267822736030827,False,44932.865382424134,20560.145419369288,2556.3015794685525,-2835.589937251185,14762.571172985696,0.0,14762.571172985696,14762.571172985696,-2835.589937251185,339.0782487521557
135446,Mullaitivu,PF,10.0,44212016081,helped,a,43493.30859375,1.0,1,3.558942912855131,3.558942912855131,0.0,34923.96359067772,18842.585782880968,0.0,18842.585782880968,0.0,0.0,2.6481938254752006e-06,6190.680503800571,0.0,6190.680503800571,6190.680503800571,0.0,6190.680503800571,0.0,3,36346.798828125,5.632680043150034,34870.12252727548,0.0,0,0.0,0.01070208096578382,-0.00019329908825638765,-1.0,0.019267822736030827,0.019267822736030827,False,18842.585782880968,21120.26398474455,2910.3302992231434,-711.4176187236408,6190.680503800571,0.0,6190.680503800571,6190.680503800571,-711.4176187236408,132.9884031314877
135447,Mullaitivu,PF,10.0,44212016091,helped,a,43493.30859375,1.0,1,2.8471543302841047,2.8471543302841047,0.0,29621.83769527989,39960.66256631453,0.0,39960.66256631453,0.0,0.0,2.6481938254752006e-06,13128.967410247478,0.0,13128.967410247478,13128.967410247478,0.0,13128.967410247478,0.0,3,36346.798828125,5.632680043150034,73951.27271886816,0.0,0,0.0,0.011620478102882617,-0.0010084907453584244,-1.0,0.019267822736030827,0.019267822736030827,False,39960.66256631453,20493.654266984595,2468.4864746066573,-3362.480566422555,13128.967410247478,0.0,13128.967410247478,13128.967410247478,-3362.480566422555,317.7542962749524
135448,Mullaitivu,PF,10.0,44212016101,helped,a,43493.30859375,1.0,1,2.1353657477130783,2.1353657477130783,0.0,30050.42888337062,12663.25340536621,0.0,12663.25340536621,0.0,0.0,2.6481938254752006e-06,4160.477594455753,0.0,4160.477594455753,4160.477594455753,0.0,4160.477594455753,0.0,3,36346.798828125,5.632680043150034,23434.639116263785,0.0,0,0.0,0.011537312558910912,-0.0009363226995592882,-1.0,0.019267822736030827,0.019267822736030827,False,12663.25340536621,20706.302480825245,2504.2024069475515,-3148.18497237719,4160.477594455753,0.0,4160.477594455753,4160.477594455753,-3148.18497237719,140.8220147752012
135450,Mullaitivu,PF,10.0,44212017031,helped,a,43493.30859375,1.0,1,2.2144504512253675,2.2144504512253675,0.0,31398.891668882177,9423.124232816559,0.0,9423.124232816559,0.0,0.0,2.6481938254752006e-06,3095.9419341472612,0.0,3095.9419341472612,3095.9419341472612,0.0,3095.9419341472612,0.0,3,36346.798828125,5.632680043150034,17438.450347222595,0.0,0,0.0,0.011286852158385883,-0.0007169663892842946,-1.0,0.019267822736030827,0.019267822736030827,False,9423.124232816559,20852.176634975567,2616.5743057401814,-2473.9535796214113,3095.9419341472612,0.0,3095.9419341472612,3095.9419341472612,-2473.9535796214113,107.31975941750814
135451,Mullaitivu,PF,10.0,44212017041,helped,a,43493.30859375,1.0,0,1.1072252256126838,1.1072252256126838,1000.000030517578,11683.30883455022,8260.47503479977,0.0,8260.47503479977,0.0,0.0,2.6481938254752006e-06,2713.959338603489,0.0,2713.959338603489,2713.959338603489,0.0,2713.959338603489,0.0,3,36346.798828125,5.632680043150034,15286.86460447254,0.0,0,0.0,0.018503209547594046,-0.005828611246737408,-1.0,0.019267822736030827,0.019267822736030827,False,8260.47503479977,19026.6331941257,973.6090695458516,-12331.74499678739,2713.959338603489,0.0,2713.959338603489,2713.959338603489,-12331.74499678739,289.897964073042
135463,Mullaitivu,PF,10.0,44201018051,not_helped,na,43493.30859375,1.0,0,166.2267744081764,166.2267744081764,1750.0001220703125,27269.433310820074,0.0,0.0,0.0,0.0,0.0,2.6481938254752006e-06,0.004634339517847448,0.0,0.004634339517847448,0.004634339517847448,0.0,0.004634339517847448,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.005851222385378226,0.0,0,0.0,0.012111332833407156,-0.0025785421981936894,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2097.5516177639906,2272.452775901673,-9077.365517304926,0.004634339517847448,0.0,0.004634339517847448,0.004634339517847448,-9077.365517304926,174.90115813768216
135470,Mullaitivu,PF,10.0,44206033041,not_helped,na,43493.30859375,1.0,1,415.566936020441,415.566936020441,3600.0,33503.13193223158,0.0,0.0,0.0,0.0,0.0,2.6481938254752006e-06,0.009533497771710722,0.0,0.009533497771710722,0.009533497771710722,0.0,0.009533497771710722,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.012036799496014708,0.0,0,0.0,0.010926656536730512,-0.000769077885363874,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2737.1362094150145,2791.9276610192987,-2843.666895893417,0.009533497771710722,0.0,0.009533497771710722,0.009533497771710722,-2843.666895893417,54.79145160428439
135477,Mullaitivu,PF,10.0,44208005041,not_helped,na,43493.30859375,1.0,1,374.01272451204903,374.01272451204903,17500.00048828125,29130.98794841917,0.0,0.0,0.0,0.0,0.0,2.6481938254752006e-06,0.0463433932388794,0.0,0.0463433932388794,0.0463433932388794,0.0,0.0463433932388794,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.05851222140488914,0.0,0,0.0,0.011717970191245652,-0.002018296747745045,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,2288.5484797071526,2427.582329034931,-7215.81087970583,0.0463433932388794,0.0,0.0463433932388794,0.0463433932388794,-7215.81087970583,139.03384932777837
135486,Mullaitivu,PF,10.0,44212017041,not_helped,na,43493.30859375,1.0,0,166.2267744081764,166.2267744081764,1000.000030517578,11683.30883455022,0.0,0.0,0.0,0.0,0.0,2.6481938254752006e-06,0.002648193906291662,0.0,0.002648193906291662,0.002648193906291662,0.0,0.002648193906291662,0.9985774245179969,0,36346.798828125,1.2625795677775447,0.003343555517596854,0.0,0,0.0,0.018503209547594046,-0.008343802726208655,-1.0,0.019267822736030827,0.019267822736030827,False,0.0,498.39726576058916,973.6090695458516,-24663.48999357478,0.002648193906291662,0.0,0.002648193906291662,0.002648193906291662,-24663.48999357478,475.2118037852625
135492,Mullaitivu,PF,25.0,44201018051,helped,a,43493.30859375,1.0,0,1.3493966542688571,1.3493966542688571,1750.0001220703125,27269.433310820074,36856.14983079782,0.0,36856.14983079782,0.0,0.0,3.2093704452108443e-06,12108.993779263606,0.0,12108.993779263606,12108.993779263606,0.0,12108.993779263606,0.0,3,36346.798828125,5.632680043150034,68206.08760308602,0.0,0,0.0,0.012111332833407156,-0.001427540328877423,-1.0,0.019267822736030827,0.019267822736030827,False,36856.14983079782,20589.95927578812,2272.452775901673,-4538.682758652463,12108.993779263606,0.0,12108.993779263606,12108.993779263606,-4538.682758652463,320.76448049934623
135521,Mullaitivu,PF,25.0,44202023011,helped,a,43493.30859375,1.0,0,3.469881681341318,3.469881681341318,0.0,24116.32485689214,35320.721512499746,0.0,35320.721512499746,0.0,0.0,3.2093704452108443e-06,11604.52734922719,0.0,11604.52734922719,11604.52734922719,0.0,11604.52734922719,0.0,3,36346.798828125,5.632680043150034,65364.58961018076,0.0,0,0.0,0.012878771355659839,-0.002058732471022745,-1.0,0.019267822736030827,0.019267822736030827,False,35320.721512499746,20306.543440332127,2009.693738074345,-6115.23698561643,11604.52734922719,0.0,11604.52734922719,11604.52734922719,-6115.23698561643,341.421278128008
135522,Mullaitivu,PF,25.0,44202023021,helped,a,43493.30859375,1.0,1,3.469881681341318,3.469881681341318,0.0,31981.75670038081,6673.883792171897,0.0,6673.883792171897,0.0,0.0,3.2093704452108443e-06,2192.686436612424,0.0,2192.686436612424,2192.686436612424,0.0,2192.686436612424,0.0,3,36346.798828125,5.632680043150034,12350.701132392564,0.0,0,0.0,0.011183528224111892,-0.0006256006424220082,-1.0,0.019267822736030827,0.019267822736030827,False,6673.883792171897,21219.1166495315,2665.1463916984007,-2182.5210638720946,2192.686436612424,0.0,2192.686436612424,2192.686436612424,-2182.5210638720946,84.30072255268823
135523,Mullaitivu,PF,25.0,44202023031,helped,a,43493.30859375,1.0,1,2.602411261005988,2.602411261005988,0.0,30737.540599576194,12542.653044837174,0.0,12542.653044837174,0.0,0.0,3.2093704452108443e-06,4120.85467277816,0.0,4120.85467277816,4120.85467277816,0.0,4120.85467277816,0.0,3,36346.798828125,5.632680043150034,23211.455876079108,0.0,0,0.0,0.011407630297627768,-0.0008231215492973509,-1.0,0.019267822736030827,0.019267822736030827,False,12542.653044837174,21066.29370304696,2561.4617166313496,-2804.629114274403,4120.85467277816,0.0,4120.85467277816,4120.85467277816,-2804.629114274403,133.43899397018424
135524,Mullaitivu,PF,25.0,44202023051,helped,a,43493.30859375,1.0,1,5.204822522011976,5.204822522011976,0.0,32863.39894702342,39692.29808926048,0.0,39692.29808926048,0.0,0.0,3.2093704452108443e-06,13040.796988461709,0.0,13040.796988461709,13040.796988461709,0.0,13040.796988461709,0.0,3,36346.798828125,5.632680043150034,73454.63694367933,0.0,0,0.0,0.011032495428683578,-0.0004911414637079769,-1.0,0.019267822736030827,0.019267822736030827,False,39692.29808926048,21092.061028880278,2738.6165789186184,-1741.6999405507886,13040.796988461709,0.0,13040.796988461709,13040.796988461709,-1741.6999405507886,284.8265304241329
135525,Mullaitivu,PF,25.0,44202023071,helped,a,43493.30859375,1.0,1,2.602411261005988,2.602411261005988,0.0,28339.62954750679,30691.946922541912,0.0,30691.946922541912,0.0,0.0,3.2093704452108443e-06,10083.755999650872,0.0,10083.755999650872,10083.755999650872,0.0,10083.755999650872,0.0,3,36346.798828125,5.632680043150034,56798.57117922789,0.0,0,0.0,0.011880450556201811,-0.001231909467581517,-1.0,0.019267822736030827,0.019267822736030827,False,30691.946922541912,20728.474393738525,2361.6357956255656,-4003.5846403091055,10083.755999650872,0.0,10083.755999650872,10083.755999650872,-4003.5846403091055,271.4323822728319
135526,Mullaitivu,PF,25.0,44202023091,helped,a,43493.30859375,1.0,1,5.204822522011976,5.204822522011976,0.0,25330.49712351555,7192.591900304512,0.0,7192.591900304512,0.0,0.0,3.2093704452108443e-06,2363.1065800673255,0.0,2363.1065800673255,2363.1065800673255,0.0,2363.1065800673255,0.0,3,36346.798828125,5.632680043150034,13310.623273381752,0.0,0,0.0,0.012566320703746015,-0.0018053060560675824,-1.0,0.019267822736030827,0.019267822736030827,False,7192.591900304512,20597.483747762144,2110.8747602929625,-5508.150852304725,2363.1065800673255,0.0,2363.1065800673255,2363.1065800673255,-5508.150852304725,151.66199291660985
135527,Mullaitivu,PF,25.0,44202023101,helped,a,43493.30859375,1.0,1,3.469881681341318,3.469881681341318,0.0,28041.45877543209,7492.926646280187,0.0,7492.926646280187,0.0,0.0,3.2093704452108443e-06,2461.7807470818498,0.0,2461.7807470818498,2461.7807470818498,0.0,2461.7807470818498,0.0,3,36346.798828125,5.632680043150034,13866.423284698918,0.0,0,0.0,0.011943447208722173,-0.0012855489801756562,-1.0,0.019267822736030827,0.019267822736030827,False,7492.926646280187,20847.61314667318,2336.7882312860074,-4152.670026346455,2461.7807470818498,0.0,2461.7807470818498,2461.7807470818498,-4152.670026346455,127.44606499861858
135542,Mullaitivu,PF,25.0,44203026031,helped,a,43493.30859375,1.0,1,2.2771219659441666,2.2771219659441666,0.0,23128.752826299577,9071.096426385557,0.0,9071.096426385557,0.0,0.0,3.2093704452108443e-06,2980.28415218572,0.0,2980.28415218572,2980.28415218572,0.0,2980.28415218572,0.0,3,36346.798828125,5.632680043150034,16786.987066932823,0.0,0,0.0,0.013150851938787924,-0.0022754311412981863,-1.0,0.019267822736030827,0.019267822736030827,False,9071.096426385557,20380.901978856837,1927.3960688582981,-6609.023000912712,2980.28415218572,0.0,2980.28415218572,2980.28415218572,-6609.023000912712,184.765070387253
