,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,187466.7401595469,570592.8662809753,82172.76412731368,0.0,82172.76412731368,0.0,26997.639001783784,0.0,26997.639001783784,103905.97279018449,0.0,103905.97279018449,0.9359346080806461,1,36346.798828125,0.0,0,0.0,0.004619211863019197,0.019732889676291665,-1,0.0,0.0,True,73745.75083631132,10118.627486207923,15622.228346628908,50875.860885537426,24669.861272496808,0.0,24669.861272496808,94947.04088562392,50875.860885537426,832.7590182424213,1.9407760449377573e-05
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,98597.30716633184,300100.8075125373,25781.432795731962,0.0,25781.432795731962,0.0,8470.41988863269,0.0,8470.41988863269,51665.70595961423,0.0,51665.70595961423,1.675441641014319,1,36346.798828125,0.0,0,0.0,0.006369384529710047,0.0133614805693232,-1,0.0,0.0,True,21241.607974167768,5035.14164191667,8216.442263860987,19451.820537159834,7207.841411613124,0.0,7207.841411613124,43964.551919757025,19451.820537159834,458.7798074918279,1.9407760449377573e-05
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,102961.1308684206,313382.9858445473,21884.519114586896,0.0,21884.519114586896,0.0,7190.099457623889,0.0,7190.099457623889,53090.46530911314,0.0,53090.46530911314,2.097389739804465,1,36346.798828125,0.0,0,0.0,0.006232945703484369,0.010889822645675402,-1,0.0,0.0,True,17172.45582754023,5099.465774039443,8580.09423903505,17036.69173338482,5874.637381536873,0.0,5874.637381536873,43377.31820627304,17036.69173338482,490.8637770662158,1.9407760449377573e-05
13,Ampara,PF,5.0,13,52101053071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,145297.51332983177,442242.3120165664,58556.03847796616,0.0,58556.03847796616,0.0,19238.427780686263,0.0,19238.427780686263,79655.00741206798,0.0,79655.00741206798,1.0317736855459518,1,36346.798828125,0.0,0,0.0,0.005246877259162607,0.018666820438340188,-1,0.0,0.0,True,51971.94343067263,7790.1042456899295,12108.126110819314,37736.87049976761,17418.094215323075,0.0,17418.094215323075,72118.07740435668,37736.87049976761,648.7298438204265,1.9407760449377573e-05
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,6.303845835810221,0.0,115447.63546244109,351388.18314018013,38105.608082145496,0.0,38105.608082145496,0.0,12519.494285859919,0.0,12519.494285859919,61850.06185752963,0.0,61850.06185752963,1.2945749997041436,1,36346.798828125,0.0,0,0.0,0.00588623334315135,0.016188191717757,-1,0.0,0.0,True,32808.8932851331,6069.319970139658,9620.636288536758,26725.384848266396,11051.528722130002,0.0,11051.528722130002,54597.87108621667,26725.384848266396,524.0304028553235,1.9407760449377573e-05
15,Ampara,PF,5.0,15,52101053091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,95714.04244082206,291325.009295876,30547.904357107775,0.0,30547.904357107775,0.0,10036.431205069828,0.0,10036.431205069828,51099.30421657787,0.0,51099.30421657787,1.3442124386497787,1,36346.798828125,0.0,0,0.0,0.006464607566986865,0.01577667499475388,-1,0.0,0.0,True,26151.2189761493,5012.804679170175,7976.170203401838,21693.68940029614,8817.349886388862,0.0,8817.349886388862,44892.49565134224,21693.68940029614,435.885050496529,1.9407760449377573e-05
16,Ampara,PF,5.0,16,52101053101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,118301.56240584551,360074.68589479,35333.57675210021,0.0,35333.57675210021,0.0,11608.750903365846,0.0,11608.750903365846,62743.61924034513,0.0,62743.61924034513,1.4472032847322722,1,36346.798828125,0.0,0,0.0,0.005814799647956988,0.014968418078280562,-1,0.0,0.0,True,29890.089078771824,6147.058165341816,9858.463533820459,25672.118020394257,10097.995311731,0.0,10097.995311731,54578.20382262989,25672.118020394257,542.4309790988636,1.9407760449377573e-05
17,Ampara,PF,5.0,17,52101054011,helped,a,43493.30859375,0.0,0.9005494051157459,0.0,162408.5476928466,494323.19918575464,70728.41578319686,0.0,70728.41578319686,0.0,23237.629362501997,0.0,23237.629362501997,89938.34223099053,0.0,89938.34223099053,0.9430539639534073,1,36346.798828125,0.0,0,0.0,0.004962786066982747,0.019649933534059038,-1,0.0,0.0,True,63422.826308716845,8761.855194211403,13534.04564107055,43929.61263640936,21219.486562380356,0.0,21219.486562380356,82127.37257497021,43929.61263640936,721.6976328475381,1.9407760449377573e-05
18,Ampara,PF,5.0,18,52101054021,helped,a,43493.30859375,0.0,6.303845835810221,0.0,135091.45733174606,411178.120360939,41347.641027187514,0.0,41347.641027187514,0.0,13584.655425462386,0.0,13584.655425462386,71819.4533469778,0.0,71819.4533469778,1.4084188716648671,1,36346.798828125,0.0,0,0.0,0.005441467658575148,0.015265968884494106,-1,0.0,0.0,True,35134.810107607904,7040.369781011579,11257.621444312172,29798.12753035202,11860.992235607659,0.0,11860.992235607659,62706.77848165554,29798.12753035202,617.8314720051046,1.9407760449377573e-05
19,Ampara,PF,5.0,19,52101054031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,193196.42599684995,588032.3217385879,84806.06662901456,0.0,84806.06662901456,0.0,27862.80340361974,0.0,27862.80340361974,107102.56570741994,0.0,107102.56570741994,0.9343643144120309,1,36346.798828125,0.0,0,0.0,0.004550199639156125,0.01975127457754591,-1,0.0,0.0,True,76122.81971679842,10429.000216314993,16099.702166404162,52469.213464767585,25464.281839301053,0.0,25464.281839301053,97882.82533449923,52469.213464767585,858.1459597995243,1.9407760449377573e-05
20,Ampara,PF,5.0,20,52101054051,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,223170.11200002788,679263.2856685289,96366.38787026009,0.0,96366.38787026009,0.0,31660.91562401734,0.0,31660.91562401734,123445.89536260461,0.0,123445.89536260461,0.9524584428977368,1,36346.798828125,0.0,0,0.0,0.004233621031506153,0.01954133340500081,-1,0.0,0.0,True,86318.73487518569,12032.16739322529,18597.509333335656,60102.056953410065,28885.044573248684,0.0,28885.044573248684,112622.77542057337,60102.056953410065,992.1694777909422,1.9407760449377573e-05
21,Ampara,PF,5.0,21,52101054061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,106204.43527777874,323254.63751770486,40060.96155979169,0.0,40060.96155979169,0.0,13161.920372788001,0.0,13161.920372788001,57754.58488699998,0.0,57754.58488699998,1.1131201743037706,1,36346.798828125,0.0,0,0.0,0.00613703596878039,0.017837980357262768,-1,0.0,0.0,True,35223.656612484025,5660.403823996546,8850.369606481561,26599.724133192594,11823.520724078071,0.0,11823.520724078071,51881.67926724239,26599.724133192594,476.48454326348406,1.9407760449377573e-05
22,Ampara,PF,5.0,22,52101054071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,70674.3889680465,215111.76937100297,18260.05764212643,0.0,18260.05764212643,0.0,5999.292461552109,0.0,5999.292461552109,34327.59013992151,0.0,34327.59013992151,1.7347007230858975,2,36346.798828125,0.0,0,0.0,0.007523136893750576,0.012232241574841995,-1,0.0,0.0,True,15050.274696591416,3542.73578186865,5889.532414003876,12931.889649864588,5112.792112321867,0.0,5112.792112321867,32107.883633009442,12931.889649864588,359.2550516140385,1.9407760449377573e-05
23,Ampara,PF,5.0,23,52101054081,helped,a,43493.30859375,0.0,2.701648215347238,0.0,153146.89054520603,466133.4760706766,40245.54494700049,0.0,40245.54494700049,0.0,13222.564744515217,0.0,13222.564744515217,80284.3646558675,0.0,80284.3646558675,1.666316110259315,1,36346.798828125,0.0,0,0.0,0.005110647227408239,0.013421494444073489,-1,0.0,0.0,True,33193.75024548201,7826.229285437418,12762.240878767168,30328.49490236996,11261.54025491755,0.0,11261.54025491755,68377.4760707878,30328.49490236996,712.1957913134096,1.9407760449377573e-05
24,Ampara,PF,5.0,24,52101054091,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,140822.95956858035,428623.10439718893,77257.05433287127,0.0,77257.05433287127,0.0,25382.59586824294,0.0,25382.59586824294,80709.92031926804,0.0,80709.92031926804,0.7161459225799718,1,36346.798828125,0.0,0,0.0,0.0053295833920314626,0.022683338834020156,-1,0.0,0.0,True,71118.4497780845,7701.39723190223,11735.24663071503,42566.40397825032,23690.42300082967,0.0,23690.42300082967,75329.25957029294,42566.40397825032,621.3009574712477,1.9407760449377573e-05
25,Ampara,PF,5.0,25,52101054101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,78970.67078033325,240363.1777793352,26520.369460461436,0.0,26520.369460461436,0.0,8713.195527634438,0.0,8713.195527634438,42385.63040064214,0.0,42385.63040064214,1.2696819674103375,1,36346.798828125,0.0,0,0.0,0.007117001906923673,0.016400449473700167,-1,0.0,0.0,True,22899.82008857863,4159.5488344953,6580.8892316944375,18477.04730436285,7710.002937005403,0.0,7710.002937005403,37505.56656732092,18477.04730436285,357.87031548888336,1.9407760449377573e-05
26,Ampara,PF,5.0,26,52102059011,helped,a,43493.30859375,0.0,2.4314791742801813,0.0,83271.65877734953,253454.1029587509,27997.61569565869,0.0,27997.61569565869,0.0,9198.540775517406,0.0,9198.540775517406,44699.70606485073,0.0,44699.70606485073,1.2680067358320852,1,36346.798828125,0.0,0,0.0,0.006930768417372292,0.01641488075262479,-1,0.0,0.0,True,24180.07576939793,4386.651164231423,6939.30489811246,19497.36896952088,8140.781762707151,0.0,8140.781762707151,39559.595463187885,19497.36896952088,377.3195278715168,1.9407760449377573e-05
