,region,hazard,rp,hhid,helped_cat,affected_cat,province,pcwgt,ispoor,pcwgt_ae,pcsoc,axfin,has_ew,c,pov_line,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,scale_fac_soc,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta
1303849,NCR,EQ,2000,137651270108010,helped,a,NCR-4th Dist.,456.39762249999995,0,456.39762249999995,0.0,0,1.0,111394.89000000003,22302.6775,268561.05432113324,7749.625243104797,276310.67956423806,1002.5723229243202,233.6613886469618,0.10230370304683477,85618.37390162014,2470.6125515436224,88088.98645316377,93350.3177322721,2470.6125515436224,95820.93028381573,0.3296999702105116,2,15573.959716184301,4.130532425605821,395791.4595890157,40463.87680841908,0,0.0,0.005992352615508596,0.018994566011143712,0.0,0.0,0.0,True,186185.77736165823,17323.040996590484,102575.6593918472,0.0,59356.79520476122,814.5948912939452,51386.15665183902,112771.60190159868,3713.1320809355093,85018.95700660977
1303902,NCR,EQ,2000,1375117630248024,helped,a,NCR-3rd Dist.,2153.42086,0,2153.42086,0.0,0,1.0,99506.22700000003,22302.6775,258744.17711098064,7466.348430580486,266210.52554156113,895.5724014703432,146.75042019333753,0.10230370304683477,82488.71288040557,2380.3027331163976,84869.01561352197,82488.71288040557,2380.3027331163976,84869.01561352197,0.30870599810546706,3,15573.959716184301,5.63268004315001,478040.01052807184,40463.87680841908,0,0.0,0.0063402278576171565,0.09247690465338614,0.0,0.0,0.0,True,183613.5313888804,14312.021439938966,77067.54064402694,1014.0969586981773,58536.752559259505,784.8185037828652,50536.33761882623,107218.93609190005,14703.556082365481,62608.768783894644
1365752,NCR,HU,2000,13391430137,helped,a,Manila,1.0353596052024328e-05,0,1.0353596052024328e-05,0.0,0,0.0,70078.89100000003,22302.6775,144622.98029213175,0.0,144622.98029213175,0.0,0.0,2.180996429896271e-10,46106.40374762633,0.0,46106.40374762633,54504.931283815735,0.0,54504.931283815735,0.18223256276718502,2,15573.959716184301,3.354166088880142,182818.59218891713,8991.034824436008,0,0.0,0.0075550333437691235,1.2458454434087276,0.0,0.0,1.1111111111111112,True,144622.98029213175,32735.226473016744,32735.226473016744,54504.931283815735,46106.40374762633,0.0,44154.333257403,70509.34959106626,54504.931283815735,0.0
1431609,NCR,PF,2000,13391430137,helped,a,Manila,1.0353595994550325e-05,0,1.0353595994550325e-05,0.0,0,0.0,70078.89100000003,22302.6775,131626.92027232258,0.0,131626.92027232258,0.0,0.0,2.1660639551532663e-10,41963.20610924724,0.0,41963.20610924724,54504.931283815735,0.0,54504.931283815735,0.23468849626377486,2,15573.959716184301,2.79003449727216,152070.63855329444,9187.86984435976,0,0.0,0.0075550333437691235,1.2458454434087276,0.0,0.0,1.1111111111111112,True,131626.92027232258,32735.226473016744,32735.226473016744,54504.931283815735,41963.20610924724,0.0,39968.40017851695,70859.72416506012,54504.931283815735,0.0
1574154,V - Bicol,HU,500,517120844,helped,a,Camarines Sur,450.07165800000007,0,450.07165800000007,0.0,0,0.0,48625.80100000001,22302.6775,132141.7190922329,12757.629017746041,144899.34810997895,172.9175520655626,8.758657122859068,0.01287634828021567,42127.32610035545,4067.184849644771,46194.51095000022,42127.32610035545,4067.184849644771,46194.51095000022,0.1392696658143762,3,15573.959716184301,5.63268004315001,260198.89993114088,15795.471612791514,0,0.0,0.009069777048704371,0.06268529732112635,0.0,0.0,0.0,True,113197.14029269366,2700.3654829927436,31116.432858417236,3662.1270564258148,36087.716093730516,1341.00670637278,33999.32066602527,49764.248565731774,5054.934502650773,28407.308718301632
1574254,V - Bicol,HU,500,553360456,helped,a,Albay,1253.63691,0,1253.63691,0.0,0,1.0,42438.883000000016,22302.6775,115328.62884817342,11134.408361551294,126463.03720972472,150.91633679734807,7.644246824317256,0.01287634828021567,36767.243453240626,3549.695396759573,40316.9388500002,36767.243453240626,3549.695396759573,40316.9388500002,0.1568906813409934,3,15573.959716184301,5.63268004315001,227092.41686129547,15795.471612791514,0,0.0,0.009708408086705296,0.029866960196387956,0.0,0.0,0.0,True,96878.99407221342,11308.296405382032,36272.53815036947,2192.73403142581,30885.423646606905,1170.3833262092644,28626.40483873814,43825.81622635777,2192.73403142581,24956.597498163123
1574286,V - Bicol,HU,500,557450416,helped,a,Albay,453.379444,0,453.379444,0.0,0,0.0,43363.39099999999,22302.6775,116247.99541415379,11223.168653612502,127471.1640677663,154.20396716923693,9.816945182945917,0.01287634828021567,37060.34131360512,3577.9925446558814,40638.333858261,37060.34131360512,3577.9925446558814,40638.333858261,0.16083804355713802,3,15573.959716184301,5.63268004315001,228902.7321102941,15795.471612791514,0,0.0,0.009604358829387072,0.030319221420726333,0.0,0.0,0.0,True,97223.92890160892,11305.152256108617,37064.72185191538,2273.0827834910096,30995.390295604197,1179.7132845226874,28745.701446048857,44383.00795752192,2273.0827834910096,25749.75265062382
1574475,V - Bicol,HU,500,5411018017,helped,a,Masbate,1317.3035349999998,0,1317.3035349999998,0.0,0,0.0,34378.254000000015,22302.6775,93423.68638718022,9019.594573050716,102443.28096023094,122.25204323046808,6.19233684743943,0.01287634828021567,29783.857278132033,2875.4840218681393,32659.34130000017,29783.857278132033,2875.4840218681393,32659.34130000017,0.1893626380230281,3,15573.959716184301,5.63268004315001,183959.6199629359,15795.471612791514,0,0.0,0.010786687267779085,0.0709583811960093,0.0,0.0,0.0,True,75697.26145662098,2051.664637223146,16451.5200947879,278.3346439258021,24132.599758756885,948.0865758362903,21651.284200515147,35985.517321059786,4003.4993016693006,14393.663120717314
1574665,V - Bicol,HU,500,5592013246,helped,a,Albay,531.2928959999999,0,531.2928959999999,0.0,0,0.0,39997.22300000001,22302.6775,103270.77317726816,9970.282070053876,113241.05524732203,142.23358275538575,14.033458062976548,0.01287634828021567,32923.149238266065,3178.5671244712516,36101.716362737316,32923.149238266065,3178.5671244712516,36101.716362737316,0.19238308220344166,3,15573.959716184301,5.63268004315001,203349.41727985267,15795.471612791514,0,0.0,0.010000347143075409,0.01616561877545417,0.0,0.0,0.0,True,83395.58950879078,11011.273662342413,34192.47893061314,1138.9284096100882,26586.85855385329,1048.0172375111688,24205.473657286435,40249.37420916061,1138.9284096100882,23167.17181020775
1575264,V - Bicol,HU,500,55334016110,helped,a,Albay,417.87896050000006,0,417.87896050000006,0.0,0,0.0,36592.090000000004,22302.6775,93963.11475952914,9071.673712805745,103034.78847233488,130.12463543300302,13.488285078816242,0.01287634828021567,29955.829272335206,2892.0870668304556,32847.91633916566,29955.829272335206,2892.0870668304556,32847.91633916566,0.20982932206328878,3,15573.959716184301,5.63268004315001,185021.80282267957,15795.471612791514,0,0.0,0.010455297331408405,0.004974753304184769,0.0,0.0,0.0,True,74422.52250770843,10799.423394606034,31282.17793364886,325.47840371717484,23726.207714196145,953.5608277977225,21250.36640791584,36866.39385194815,325.47840371717484,20469.26625396401
1575716,V - Bicol,HU,500,517341908116,helped,a,Camarines Sur,732.9291705000002,0,732.9291705000002,0.0,0,0.0,41140.797,22302.6775,107904.56828918496,10417.652055764574,118322.22034494953,146.30023076157127,12.317519297868865,0.01287634828021567,34400.42226833539,3321.190524598136,37721.61279293352,34400.42226833539,3321.190524598136,37721.61279293352,0.1797071942608632,3,15573.959716184301,5.63268004315001,212473.77557418877,15795.471612791514,0,0.0,0.009860379843912246,0.02628463140638656,0.0,0.0,0.0,True,88373.53519980372,2656.4292276553206,26331.56539055842,1543.9025171591393,28173.848210683685,1095.0421314184484,25839.488208024108,41720.84826569447,1879.5141996812054,23662.818643605227
1575724,V - Bicol,HU,500,517540214277,helped,a,Camarines Sur,523.520794,0,523.520794,0.0,0,0.0,44401.55100000001,22302.6775,120662.22373388673,11649.34055215935,132311.56428604608,157.89575387836254,7.997769762849572,0.01287634828021567,38467.615543002845,3713.857906997349,42181.473450000194,38467.615543002845,3713.857906997349,42181.473450000194,0.15076898133614794,3,15573.959716184301,5.63268004315001,237594.7436924781,15795.471612791514,0,0.0,0.009491414179880467,0.043222302713706244,0.0,0.0,0.0,True,102051.13510494464,2539.160670293455,28413.267279670905,2658.867681425808,32534.323580857148,1224.509960552691,30329.431407331816,45715.57709130192,3262.8487248984566,25866.1088396146
1575736,V - Bicol,HU,500,517913118315,helped,a,Camarines Sur,2949.73404,0,2949.73404,0.0,0,1.0,42150.87100000001,22302.6775,114545.94969396899,11058.844562640112,125604.7942566091,149.89214122665692,7.592369049485959,0.01287634828021567,36517.72210458838,3525.605345411814,40043.32745000019,36517.72210458838,3525.605345411814,40043.32745000019,0.1578369781420948,3,15573.959716184301,5.63268004315001,225551.2513889371,15795.471612791514,0,0.0,0.009741519832573797,0.03172931389732033,0.0,0.0,0.0,True,96120.40551544717,2444.433989770383,26973.020915281297,2124.3311814258077,30643.58247996835,1162.4405054109839,28376.62085130131,43547.97519565224,2308.0255922070755,24520.994556461428
1575857,V - Bicol,HU,500,541890168002,helped,a,Masbate,417.87896050000006,0,417.87896050000006,0.0,0,0.0,39771.46100000002,22302.6775,104915.01449874337,10129.025432400993,115044.03993114436,141.4307535662188,11.149458672463414,0.01287634828021567,33447.3401661071,3229.1751643681455,36676.515330475246,33447.3401661071,3229.1751643681455,36676.515330475246,0.18173746406779373,3,15573.959716184301,5.63268004315001,206587.07595425332,15795.471612791514,0,0.0,0.010028690375008252,0.11432713908105606,0.0,0.0,0.0,True,85731.48300296512,2540.7092940267903,19036.39464876113,1282.6281515445708,27331.551052488758,1064.7034033499413,24966.85232176067,40547.47463349071,7074.780612735918,16484.535896061876
1575863,V - Bicol,HU,500,551013014247,helped,a,Albay,1966.48936,0,1966.48936,0.0,0,0.0,36138.12500000001,22302.6775,93847.42603982406,9060.504539454025,102907.93057927808,128.51029664764417,11.998582530692648,0.01287634828021567,29918.947230428766,2888.5262882111697,32807.473518639934,29918.947230428766,2888.5262882111697,32807.473518639934,0.2056816612240559,3,15573.959716184301,5.63268004315001,184794.0013546156,15795.471612791514,0,0.0,0.010520761797804524,0.004880148067960061,0.0,0.0,0.0,True,74674.23780332824,10804.980290282427,30892.765849615753,315.3676985857428,23806.45559061148,952.3867901808219,21329.44024671428,36688.56152874303,315.3676985857428,20075.786976802632
1577826,V - Bicol,HU,1000,54189027,helped,a,Masbate,417.87896050000006,0,417.87896050000006,0.0,0,1.0,54864.727000000006,22302.6775,148650.26751719866,14840.369408904839,163490.6369261035,270.21305275095017,13.748467787678582,0.017297574813696044,47390.319557074596,4731.171092925647,52121.49065000024,47390.319557074596,4731.171092925647,52121.49065000024,0.19030835901196014,3,15573.959716184301,5.63268004315001,293583.68020348623,20589.345820590606,0,0.0,0.008538535421319835,0.20347834538400156,0.0,0.0,0.0,True,120318.52688917487,4306.818453492189,26259.0725573975,2750.344701482185,38358.043568638466,1559.9320904149367,35447.76114268384,58345.38255369911,15669.975603166862,21938.505636117632
1577846,V - Bicol,HU,1000,516352453,helped,a,Camarines Norte,487.16091199999977,0,487.16091199999977,0.0,0,1.0,48389.16000000002,22302.6775,127706.56662286188,12749.473352995568,140456.03997585745,238.3203810283093,18.098471535048212,0.017297574813696044,40713.38116558752,4064.5847900203876,44777.965955607906,40713.38116558752,4064.5847900203876,44777.965955607906,0.22831516767955767,3,15573.959716184301,5.63268004315001,252219.95521100322,20589.345820590606,0,0.0,0.009091927293500293,0.030589947555000517,0.0,0.0,0.0,True,99092.29259888988,4257.335125480273,33636.9058823084,914.4635278841015,31591.032363000664,1340.1494310036578,28460.96727763477,51085.2406781021,2558.2736141197092,29361.472285293075
1577878,V - Bicol,HU,1000,517120844,helped,a,Camarines Sur,450.07165800000007,0,450.07165800000007,0.0,0,0.0,48625.80100000001,22302.6775,131746.54686403647,13152.801245942486,144899.34810997895,239.48585638036997,12.185064890572926,0.017297574813696044,42001.343561022695,4193.167388977531,46194.51095000023,42001.343561022695,4193.167388977531,46194.51095000023,0.21235806815308741,3,15573.959716184301,5.63268004315001,260198.8999311409,20589.345820590606,0,0.0,0.009069777048704371,0.06268529732112635,0.0,0.0,0.0,True,104055.72451178526,4011.032208815599,31119.85926618495,1268.5997764821823,33173.394967391396,1382.5448799194924,30085.72533094133,52182.797968533916,5054.934502650773,27096.641992478777
1577939,V - Bicol,HU,1000,551214111,helped,a,Albay,3124.830915,0,3124.830915,1202.6684634038832,0,1.0,74721.89100000002,22302.6775,199192.68162441553,19886.227103591864,219078.9087280074,362.08789588053713,18.423069212019666,0.017297574813696044,63524.253280326004,6339.81137716244,69864.06465748844,63524.253280326004,6339.81137716244,69864.06465748844,0.15263602167737514,3,15573.959716184301,5.63268004315001,393521.9227295771,20589.345820590606,0,0.0,0.007316545346289874,0.057618540972664715,0.0,0.0,0.0,True,168119.83454712218,11386.667182050325,63869.80788033594,7185.988203354236,53604.157097472525,2090.32288627251,51224.26546737547,76885.40817770673,7185.988203354236,52464.717629073595
1577984,V - Bicol,HU,1000,554451230,helped,a,Albay,1314.34989,0,1314.34989,0.0,0,1.0,88465.74200000001,22302.6775,238962.42419229765,23856.60455976518,262819.0287520628,435.70066811228173,23.444804193535607,0.017297574813696044,76182.20830511433,7605.584117117239,83787.79242223156,76182.20830511433,7605.584117117239,83787.79242223156,0.12648056198715885,3,15573.959716184301,5.63268004315001,471949.8262362994,20589.345820590606,0,0.0,0.006724228041541075,0.07372571101713707,0.0,0.0,0.0,True,207633.05453651398,11890.55164752162,75619.23152007854,10666.920144540016,66194.27579542325,2507.665543607469,64231.726822661156,90493.27224754984,10666.920144540016,63705.23506836338
1578010,V - Bicol,HU,1000,557450416,helped,a,Albay,453.379444,0,453.379444,0.0,0,0.0,43363.39099999999,22302.6775,117488.59467764932,11729.37106317469,129217.96574082402,213.5680773503726,10.86636564013179,0.017297574813696044,37455.84948537832,3739.371964621861,41195.22145000018,37455.84948537832,3739.371964621861,41195.22145000018,0.2358894644533466,3,15573.959716184301,5.63268004315001,232039.50173456123,20589.345820590606,0,0.0,0.009604358829387072,0.00024064720587777287,0.0,0.0,0.0,True,90399.78213205514,9913.541750016975,37065.77127237257,18.777401482169807,28819.824105815038,1232.9222957786742,25582.531885224154,46906.88807905385,18.777401482169807,27141.363156715463
1578021,V - Bicol,HU,1000,559209169,helped,a,Albay,1062.58583,0,1062.58583,0.0,0,1.0,50011.13700000002,22302.6775,132316.92001336187,13209.743950306809,145526.6639636687,246.3087440554657,18.12574116920626,0.017297574813696044,42183.18087800013,4211.320958435164,46394.501836435295,42183.18087800013,4211.320958435164,46394.501836435295,0.22040104386126094,3,15573.959716184301,5.63268004315001,261325.3846059756,20589.345820590606,0,0.0,0.00894327595281308,0.014943989432276213,0.0,0.0,0.0,True,103576.44151538154,10262.158618424906,42753.66563039441,1318.5974980909486,33020.59756758036,1388.530361102974,29938.913412313774,52767.26924173871,1318.5974980909486,32473.3812708003
1578210,V - Bicol,HU,1000,5411230593,helped,a,Masbate,482.16808249999997,0,482.16808249999997,0.0,0,1.0,61696.58600000001,22302.6775,163748.27543496218,16347.665820680599,180095.94125564277,303.86049031778714,21.456666041382487,0.017297574813696044,52203.62687127283,5211.703417652346,57415.33028892517,52203.62687127283,5211.703417652346,57415.33028892517,0.18215402733086458,3,15573.959716184301,5.63268004315001,323402.18508929515,20589.345820590606,0,0.0,0.008051919590791667,0.23338983318546178,0.0,0.0,0.0,True,133745.26443609764,4853.198111315713,29534.8978755909,4073.804611213418,42638.542982364874,1718.3701978306071,39886.69866382592,64248.93721729256,19560.52919522115,24660.243098233805
1578276,V - Bicol,HU,1000,5512142339,helped,a,Albay,446.404411,0,446.404411,0.0,0,0.0,48646.93400000001,22302.6775,131803.80452802597,13158.517514734243,144962.3220427602,239.58993805098112,12.190360576629235,0.017297574813696044,42019.59754091035,4194.989759089876,46214.587300000225,42019.59754091035,4194.989759089876,46214.587300000225,0.21227383327874885,3,15573.959716184301,5.63268004315001,260311.9835871252,20589.345820590606,0,0.0,0.009067806807176008,0.01483690187242765,0.0,0.0,0.0,True,104110.69132697061,10249.308474582802,41581.9908721208,1273.6188639821812,33190.91861521375,1383.145740375186,30103.849839219376,52203.82537249602,1273.6188639821812,31320.49203696137
1578338,V - Bicol,HU,1000,5533406138,helped,a,Albay,1253.63691,0,1253.63691,0.0,0,1.0,55661.57800000001,22302.6775,141476.46400150834,14124.179011013848,155600.6430125222,274.13760597615163,30.348518622475506,0.017297574813696044,45103.28135171856,4502.846634539889,49606.12798625845,45103.28135171856,4502.846634539889,49606.12798625845,0.22337003094233288,3,15573.959716184301,5.63268004315001,279415.4471261432,20589.345820590606,0,0.0,0.00847719627217293,0.021799812559389776,0.0,0.0,0.0,True,110381.70977991977,10476.518164994006,47594.30586108841,2121.504035546737,35190.14521195827,1484.650380523886,32204.581076112594,56860.54700512088,2121.504035546737,37087.439177471926
1578361,V - Bicol,HU,1000,5564901125,helped,a,Albay,1883.2686949999998,0,1883.2686949999998,0.0,0,1.0,47863.918000000005,22302.6775,129682.3041718819,12946.719382701562,142629.02355458346,235.73352327810096,11.994145798175344,0.017297574813696044,41343.254460623044,4127.467639377182,45470.722100000225,41343.254460623044,4127.467639377182,45470.722100000225,0.21544456821846686,3,15573.959716184301,5.63268004315001,256122.0289202914,20589.345820590606,0,0.0,0.00914167700688829,0.01284367453479164,0.0,0.0,0.0,True,102074.68914370766,10202.631098108399,40912.69146334974,1087.6525639821812,32541.83270574796,1360.8827701118264,29432.500959490226,51423.93828809055,1087.6525639821812,30698.066219443168
1578400,V - Bicol,HU,1000,5621110443,helped,a,Sorsogon,464.31003949999996,0,464.31003949999996,0.0,0,1.0,53046.59000000001,22302.6775,143724.21454635428,14348.581220183916,158072.7957665382,261.2585864489589,13.292863625498258,0.017297574813696044,45819.873513872,4574.386986128241,50394.260500000244,45819.873513872,4574.386986128241,50394.260500000244,0.19619854397459466,3,15573.959716184301,5.63268004315001,283854.74540765426,20589.345820590606,0,0.0,0.008683628992961422,0.1942856730491169,0.0,0.0,0.0,True,115572.48447397478,4225.7531788469205,25410.563776515028,2318.537163982186,36844.98563443906,1508.238217025742,33883.00933509524,56558.16251241554,14615.086462215138,21171.51773404261
1578563,V - Bicol,HU,1000,51710208269,helped,a,Camarines Sur,501.4547544999998,0,501.4547544999998,1716.2720202067599,0,1.0,49087.87500000001,22302.6775,128348.42786449645,12813.553008513263,141161.9808730097,233.30883346737406,11.870777332372155,0.017297574813696044,40947.696525475985,4085.013648997984,45032.71017447397,40947.696525475985,4085.013648997984,45032.71017447397,0.2306324856948365,3,15573.959716184301,5.63268004315001,253654.84788871795,20589.345820590606,0,0.0,0.00902698830180833,0.0646650026957723,0.0,0.0,0.0,True,99334.24155708819,4388.503881930377,31415.150339428703,978.1495826006176,31677.955015642205,1346.8851063922239,28554.625605664874,51464.32865058745,5250.963677929009,27014.775680165953
1578597,V - Bicol,HU,1000,51716330592,helped,a,Camarines Sur,877.5205765,0,877.5205765,0.0,0,1.0,52120.621000000014,22302.6775,141215.39791517644,14098.11570668206,155313.5136218585,256.69811701943365,13.060826474034991,0.017297574813696044,45020.05240458362,4494.53754541663,49514.58995000025,45020.05240458362,4494.53754541663,49514.58995000025,0.19935632794659602,3,15573.959716184301,5.63268004315001,278899.84265612246,20589.345820590606,0,0.0,0.008760425585187848,0.07700963596409545,0.0,0.0,0.0,True,113157.35118389544,4182.946395952786,33356.49710708445,2098.619526482187,36075.03116142376,1481.9107597173438,33086.72740477154,55645.36141695634,6537.568631266349,29160.489884657625
1578600,V - Bicol,HU,1000,51716606126,helped,a,Camarines Sur,1545.3118,0,1545.3118,1065.5526650699233,0,1.0,44667.609000000004,22302.6775,118135.23356249131,11793.927690522214,129929.16125301353,214.74352270959744,10.926172420348188,0.017297574813696044,37680.43211093594,3759.952884189814,41440.38499512575,37680.43211093594,3759.952884189814,41440.38499512575,0.24356303589598338,3,15573.959716184301,5.63268004315001,233420.42954249796,20589.345820590606,0,0.0,0.009463104647044166,0.04452597545002663,0.0,0.0,0.0,True,90125.61504660828,4004.8866135538265,28586.4025563015,80.0682877635627,28738.495617122575,1239.708107632383,25507.989208385403,47459.25762113003,3375.720538322672,24570.589770327322
1578863,V - Bicol,HU,1000,54121160855,helped,a,Masbate,1518.69546,0,1518.69546,0.0,0,1.0,48310.46900000002,22302.6775,125550.8171257898,12534.255987941657,138085.07311373146,237.93282172569903,21.492356688006623,0.017297574813696044,40026.11931764345,3995.9726046911123,44022.09192233456,40026.11931764345,3995.9726046911123,44022.09192233456,0.2376291121678749,3,15573.959716184301,5.63268004315001,247962.35862864918,20589.345820590606,0,0.0,0.009099329019868574,0.16941603401815053,0.0,0.0,0.0,True,96416.58661127019,4405.806088230649,23131.49372106277,725.4950195657657,30738.006237236015,1317.527051134819,27585.318772001276,50496.70664669442,11937.508055878432,18704.195276144113
1578865,V - Bicol,HU,1000,54121220444,helped,a,Masbate,656.0283425,0,656.0283425,1355.6649665635446,0,1.0,68838.836,22302.6775,182838.628305381,18253.534498048328,201092.16280342932,332.3598722045834,16.9105043239093,0.017297574813696044,58313.15997026278,5819.302227683589,64132.46219794637,58313.15997026278,5819.302227683589,64132.46219794637,0.16546025427084485,3,15573.959716184301,5.63268004315001,361237.63994044496,20589.345820590606,0,0.0,0.007622777379875551,0.2599355046075686,0.0,0.0,0.0,True,152133.62162470786,5121.647888853637,32946.94879233908,5753.0875884687175,48508.55893443117,1918.7038706675282,45957.04828872914,71129.1160058978,23627.84182460205,27808.39039916153
1578868,V - Bicol,HU,1000,54121220780,helped,a,Masbate,437.3522505,0,437.3522505,0.0,0,1.0,59639.70700000001,22302.6775,161587.57885002045,16131.95456743725,177719.53341745771,293.73020107513184,14.945022702037477,0.017297574813696044,51514.787871272914,5142.933778727366,56657.72165000028,51514.787871272914,5142.933778727366,56657.72165000028,0.17654907438377856,3,15573.959716184301,5.63268004315001,319134.8180283049,20589.345820590606,0,0.0,0.008189591604767149,0.22490151764830257,0.0,0.0,0.0,True,132804.967388516,4503.123047097575,28544.448848071872,3884.402451482196,42338.77239797416,1695.6959033486912,39564.25378495329,63010.84785096369,18389.19384098286,24026.380778272258
1578924,V - Bicol,HU,1000,55148019304,helped,a,Albay,1669.01548,0,1669.01548,693.9310132791577,0,1.0,49113.45700000002,22302.6775,131187.66618454162,13097.005882249356,144284.67206679098,238.46993587748653,12.133374751378895,0.017297574813696044,41835.173414535704,4175.379596467068,46010.553011002776,41835.173414535704,4175.379596467068,46010.553011002776,0.21838223782854574,3,15573.959716184301,5.63268004315001,259162.72371937096,20589.345820590606,0,0.0,0.009024637026741156,0.014093452791731971,0.0,0.0,0.0,True,102923.08209022376,10237.514588300557,41980.587335741046,1222.610291732819,32816.261543598994,1376.6800004193187,29722.727027648758,52199.30001872294,1222.610291732819,31730.93937268911
1578991,V - Bicol,HU,1000,55334018164,helped,a,Albay,417.87896050000006,0,417.87896050000006,0.0,0,1.0,96625.34400000003,22302.6775,261796.31285764623,26136.20585813736,287932.5187157836,475.88734334449,24.213196749477312,0.017297574813696044,83461.74636888765,8332.33043111281,91794.07680000046,83461.74636888765,8332.33043111281,91794.07680000046,0.11603455753941319,3,15573.959716184301,5.63268004315001,517046.66447074193,20589.345820590606,0,0.0,0.006434050556678616,0.08088528417709462,0.0,0.0,0.0,True,230128.87622478965,12151.096403690171,82592.54678256872,12668.49123898224,73366.03670989997,2747.2837849531697,71643.10597848358,98346.00830826943,12668.49123898224,70417.23718212907
1579060,V - Bicol,HU,1000,55664448004,helped,a,Albay,1363.185685,0,1363.185685,0.0,0,1.0,54186.78900000001,22302.6775,146813.46506559668,14656.993843100347,161470.45890869704,266.8741553104166,13.578584344076562,0.017297574813696044,46804.73934522221,4672.7102047780445,51477.44955000025,46804.73934522221,4672.7102047780445,51477.44955000025,0.19245844763123274,3,15573.959716184301,5.63268004315001,289956.0027525479,20589.345820590606,0,0.0,0.008591782759274396,0.027538389628204554,0.0,0.0,0.0,True,118548.25777265517,10554.65182363116,46317.29854932966,2589.334426482188,37793.67445894829,1540.6567326516201,34864.116675230354,57679.73033554279,2589.334426482188,35749.06814135442
1579244,V - Bicol,HU,1000,516523020210,helped,a,Camarines Norte,974.3218049999998,0,974.3218049999998,0.0,0,1.0,81051.18800000002,22302.6775,219599.75812486527,21923.549732610445,241523.3078574757,399.18341229641374,20.310492885002056,0.017297574813696044,70009.31034980874,6989.318250191641,76998.62860000039,70009.31034980874,6989.318250191641,76998.62860000039,0.13478480933051346,3,15573.959716184301,5.63268004315001,433708.6386651418,20589.345820590606,0,0.0,0.007025064292986691,0.11783107173085444,0.0,0.0,0.0,True,189056.46157601255,5185.66983662048,56331.35783874478,8969.629188982222,60271.98119492407,2304.474223073306,58106.24090162781,83588.18002785221,14797.285672541926,51125.3775092393
1579256,V - Bicol,HU,1000,516722012147,helped,a,Camarines Norte,2023.5911049999997,0,2023.5911049999997,290.49964839611215,0,1.0,46365.29299999999,22302.6775,124834.85714811929,12462.778749938083,137297.63589805737,226.9219450669292,11.545811796684475,0.017297574813696044,39802.89325757764,3973.185365847734,43776.078623425376,39802.89325757764,3973.185365847734,43776.078623425376,0.22538069211773587,3,15573.959716184301,5.63268004315001,246576.6444295339,20589.345820590606,0,0.0,0.009288241340932937,0.02221555581651923,0.0,0.0,0.0,True,97180.36936137594,3947.532720428324,32224.25328411232,663.9916948384689,30983.160125711907,1310.0137855129337,27822.959394855283,49725.53830177941,1799.896558731616,28265.174751887313
1579310,V - Bicol,HU,1000,517165019233,helped,a,Camarines Sur,2652.9691449999996,0,2652.9691449999996,924.3170457227465,0,1.0,50156.664000000004,22302.6775,133389.91999819584,13316.86596506432,146706.78596326016,242.4731424364729,12.337058310938003,0.017297574813696044,42541.246150409745,4245.471899403829,46786.71804981357,42541.246150409745,4245.471899403829,46786.71804981357,0.21677873469348163,3,15573.959716184301,5.63268004315001,263534.6130436713,20589.345820590606,0,0.0,0.00893029229881683,0.0691410176104992,0.0,0.0,0.0,True,104837.47644438705,4277.441574191413,32099.359393136652,1416.6515514355178,33427.89232330066,1399.7903953922737,30357.468202323373,53084.00369439529,5704.384182472568,27809.5807606343
1579322,V - Bicol,HU,1000,517166015321,helped,a,Camarines Sur,2869.86488,0,2869.86488,855.9459722075836,0,1.0,47783.840000000004,22302.6775,119767.31668108719,11956.86528081749,131724.1819619047,231.12353232748015,24.726468534622978,0.017297574813696044,38197.121266006034,3811.898061288533,42009.01932729457,38197.121266006034,3811.898061288533,42009.01932729457,0.26151519186150907,3,15573.959716184301,5.63268004315001,236623.3647971552,20589.345820590606,0,0.0,0.009149333787610047,0.05900628693242051,0.0,0.0,0.0,True,89566.23409847447,4730.548942889676,30593.76792878282,222.22687080576725,28558.96722035817,1256.8351459717364,25345.58784996035,48768.51874453573,4697.742969592327,25838.49251735852
1579376,V - Bicol,HU,1000,517227013259,helped,a,Camarines Sur,1884.674885,0,1884.674885,0.0,0,1.0,43471.68400000001,22302.6775,117782.00329007609,11758.663255303867,129540.66654537995,214.10142880806896,10.893502616902515,0.017297574813696044,37549.38936348243,3748.7104365177715,41298.0998000002,37549.38936348243,3748.7104365177715,41298.0998000002,0.23534780826930102,3,15573.959716184301,5.63268004315001,232618.98256347855,20589.345820590606,0,0.0,0.009592388584782374,0.038576762281217696,0.0,0.0,0.0,True,90680.09936126303,3721.546633055972,27821.293640881395,44.496988982175026,28909.190396850994,1236.001318223593,25674.97719870503,47016.33983702073,2868.3641593776665,24088.85350520852
