,district,hazard,rp,level_0,hhid,helped_cat,affected_cat,pov_line,ispoor,pcwgt,pcsoc,c,k,dk_private,dk_public,dk0,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
10,Ampara,PF,5.0,10,52101053031,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,187466.7401595469,570592.8662809753,82172.76412731368,0.0,82172.76412731368,0.0,26997.639001783784,0.0,26997.639001783784,103905.97279018449,0.0,103905.97279018449,0.9359346080806461,1,36346.798828125,0.0,0,0.0,0.004619211863019197,0.02625928824783741,-1,0.0,0.0,True,71133.36771490386,8549.736448203274,15622.228346628908,50875.860885537426,23795.951542581883,0.0,23795.951542581883,91583.61934303575,50875.860885537426,768.5340466949789,1.8641749784070802e-05
11,Ampara,PF,5.0,11,52101053041,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,98597.30716633184,300100.8075125373,25781.432795731962,0.0,25781.432795731962,0.0,8470.41988863269,0.0,8470.41988863269,51665.70595961423,0.0,51665.70595961423,1.675441641014319,1,36346.798828125,0.0,0,0.0,0.006369384529710047,0.01778061781338014,-1,0.0,0.0,True,19913.495613714545,4196.18031008333,8216.442263860987,19451.820537159834,6757.177635001126,0.0,6757.177635001126,41215.70800467181,19451.820537159834,406.6613433955024,1.8641749784070802e-05
12,Ampara,PF,5.0,12,52101053051,helped,a,43493.30859375,0.0,4.502747025578729,0.0,102961.1308684206,313382.9858445473,21884.519114586896,0.0,21884.519114586896,0.0,7190.099457623889,0.0,7190.099457623889,53090.46530911314,0.0,53090.46530911314,2.097389739804465,1,36346.798828125,0.0,0,0.0,0.006232945703484369,0.014491490932733837,-1,0.0,0.0,True,15839.113634359826,4213.781041065321,8580.09423903505,17036.69173338482,5418.505657041419,0.0,5418.505657041419,40009.3195244141,17036.69173338482,427.2635415415209,1.8641749784070802e-05
13,Ampara,PF,5.0,13,52101053071,helped,a,43493.30859375,0.0,4.502747025578729,0.0,145297.51332983177,442242.3120165664,58556.03847796616,0.0,58556.03847796616,0.0,19238.427780686263,0.0,19238.427780686263,79655.00741206798,0.0,79655.00741206798,1.0317736855459518,1,36346.798828125,0.0,0,0.0,0.005246877259162607,0.024840630368999004,-1,0.0,0.0,True,49946.07675710284,6573.356303797999,12108.126110819314,37736.87049976761,16739.13679601871,0.0,16739.13679601871,69306.91430497589,37736.87049976761,595.0997022949381,1.8641749784070802e-05
14,Ampara,PF,5.0,14,52101053081,helped,a,43493.30859375,0.0,6.303845835810221,0.0,115447.63546244109,351388.18314018013,38105.608082145496,0.0,38105.608082145496,0.0,12519.494285859919,0.0,12519.494285859919,61850.06185752963,0.0,61850.06185752963,1.2945749997041436,1,36346.798828125,0.0,0,0.0,0.00588623334315135,0.021542227190301765,-1,0.0,0.0,True,31212.30262992694,5097.4141031593945,9620.636288536758,26725.384848266396,10513.724312510043,0.0,10513.724312510043,51940.955779356744,26725.384848266396,473.4706236397391,1.8641749784070802e-05
15,Ampara,PF,5.0,15,52101053091,helped,a,43493.30859375,0.0,3.6021976204629826,0.0,95714.04244082206,291325.009295876,30547.904357107775,0.0,30547.904357107775,0.0,10036.431205069828,0.0,10036.431205069828,51099.30421657787,0.0,51099.30421657787,1.3442124386497787,1,36346.798828125,0.0,0,0.0,0.006464607566986865,0.020994606622538315,-1,0.0,0.0,True,24831.07046166022,4205.970810750927,7976.170203401838,21693.68940029614,8372.238269799864,0.0,8372.238269799864,42626.26242145425,21693.68940029614,392.78028761057925,1.8641749784070802e-05
16,Ampara,PF,5.0,16,52101053101,helped,a,43493.30859375,0.0,6.303845835810221,0.0,118301.56240584551,360074.68589479,35333.57675210021,0.0,35333.57675210021,0.0,11608.750903365846,0.0,11608.750903365846,62743.61924034513,0.0,62743.61924034513,1.4472032847322722,1,36346.798828125,0.0,0,0.0,0.005814799647956988,0.019919029162969313,-1,0.0,0.0,True,28268.78080053894,5146.968534534861,9858.463533820459,25672.118020394257,9550.256449216407,0.0,9550.256449216407,51617.754509966035,25672.118020394257,486.177510133405,1.8641749784070802e-05
17,Ampara,PF,5.0,17,52101054011,helped,a,43493.30859375,0.0,0.9005494051157459,0.0,162408.5476928466,494323.19918575464,70728.41578319686,0.0,70728.41578319686,0.0,23237.629362501997,0.0,23237.629362501997,89938.34223099053,0.0,89938.34223099053,0.9430539639534073,1,36346.798828125,0.0,0,0.0,0.004962786066982747,0.026148895432261475,-1,0.0,0.0,True,61159.3430707528,7402.660881943709,13534.04564107055,43929.61263640936,20462.18899386203,0.0,20462.18899386203,79196.34691716342,43929.61263640936,665.7331439249627,1.8641749784070802e-05
18,Ampara,PF,5.0,18,52101054021,helped,a,43493.30859375,0.0,6.303845835810221,0.0,135091.45733174606,411178.120360939,41347.641027187514,0.0,41347.641027187514,0.0,13584.655425462386,0.0,13584.655425462386,71819.4533469778,0.0,71819.4533469778,1.4084188716648671,1,36346.798828125,0.0,0,0.0,0.005441467658575148,0.020314991057902798,-1,0.0,0.0,True,33278.71653866809,5899.58820038361,11257.621444312172,29798.12753035202,11234.402499037848,0.0,11234.402499037848,59394.11938623804,29798.12753035202,554.8620143688895,1.8641749784070802e-05
19,Ampara,PF,5.0,19,52101054031,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,193196.42599684995,588032.3217385879,84806.06662901456,0.0,84806.06662901456,0.0,27862.80340361974,0.0,27862.80340361974,107102.56570741994,0.0,107102.56570741994,0.9343643144120309,1,36346.798828125,0.0,0,0.0,0.004550199639156125,0.026283753717890854,-1,0.0,0.0,True,73430.6741906699,8812.15988348587,16099.702166404162,52469.213464767585,24563.716769788498,0.0,24563.716769788498,94421.11948480195,52469.213464767585,792.0432396364159,1.8641749784070802e-05
20,Ampara,PF,5.0,20,52101054051,helped,a,43493.30859375,0.0,1.8010988102314913,0.0,223170.11200002788,679263.2856685289,96366.38787026009,0.0,96366.38787026009,0.0,31660.91562401734,0.0,31660.91562401734,123445.89536260461,0.0,123445.89536260461,0.9524584428977368,1,36346.798828125,0.0,0,0.0,0.004233621031506153,0.02600437721219974,-1,0.0,0.0,True,83207.96394518077,10164.418202627046,18597.509333335656,60102.056953410065,27844.07986147104,0.0,27844.07986147104,108564.0544912018,60102.056953410065,914.6799731377753,1.8641749784070802e-05
21,Ampara,PF,5.0,21,52101054061,helped,a,43493.30859375,0.0,6.303845835810221,0.0,106204.43527777874,323254.63751770486,40060.96155979169,0.0,40060.96155979169,0.0,13161.920372788001,0.0,13161.920372788001,57754.58488699998,0.0,57754.58488699998,1.1131201743037706,1,36346.798828125,0.0,0,0.0,0.00613703596878039,0.02373766212879633,-1,0.0,0.0,True,33744.691475109175,4769.946549923987,8850.369606481561,26599.724133192594,11327.07666818914,0.0,11327.07666818914,49703.27979699773,26599.724133192594,434.9584337993948,1.8641749784070802e-05
